m/z,retention_time,p-value,t-score,custom_id
226.1788,92,0.074274438,1.91,AE_pos_226.1788_92
227.1634,211,0.207450064,1.31,AE_pos_227.1634_211
227.1629,469,0.061151316,2.01,AE_pos_227.1629_469
227.1743,504,0.182162721,1.39,AE_pos_227.1743_504
227.5837,378,0.098655629,1.75,AE_pos_227.5837_378
227.9427,507,0.008866515,-2.98,AE_pos_227.9427_507
228.231,95,0.25816161,1.17,AE_pos_228.231_95
230.0594,379,0.654106716,0.46,AE_pos_230.0594_379
230.2468,507,0.541461555,-0.62,AE_pos_230.2468_507
230.8886,23,0.236248035,-1.23,AE_pos_230.8886_23
230.9799,129,0.000216591,4.75,AE_pos_230.9799_129
232.1688,476,0.56790067,0.58,AE_pos_232.1688_476
232.8662,527,0.001545012,-3.81,AE_pos_232.8662_527
232.9725,124,0.300362518,-1.07,AE_pos_232.9725_124
232.9726,409,0.933434667,0.08,AE_pos_232.9726_409
233.1735,224,0.044810757,-2.18,AE_pos_233.1735_224
233.9138,520,0.112418537,1.68,AE_pos_233.9138_520
233.9489,535,0.346195217,0.97,AE_pos_233.9489_535
234.0191,446,0.376383468,0.91,AE_pos_234.0191_446
234.072,380,0.507155401,-0.68,AE_pos_234.072_380
234.0948,575,0.764884346,-0.3,AE_pos_234.0948_575
234.1428,56,0.743375614,-0.33,AE_pos_234.1428_56
234.1421,345,0.156416137,1.49,AE_pos_234.1421_345
234.5687,376,0.123374242,1.63,AE_pos_234.5687_376
234.9458,551,0.431166212,-0.81,AE_pos_234.9458_551
234.9729,458,0.021083984,2.56,AE_pos_234.9729_458
235.0152,49,0.03198808,-2.35,AE_pos_235.0152_49
235.0137,280,0.727585758,0.35,AE_pos_235.0137_280
235.0251,280,0.050805398,-2.11,AE_pos_235.0251_280
235.1678,496,0.316585323,1.03,AE_pos_235.1678_496
236.0683,379,0.12472489,1.62,AE_pos_236.0683_379
236.1081,192,0.332194985,1,AE_pos_236.1081_192
236.9713,135,0.028091703,2.41,AE_pos_236.9713_135
237.0337,74,0.000135873,-4.98,AE_pos_237.0337_74
238.2001,152,0.043882139,2.19,AE_pos_238.2001_152
238.9419,508,0.013852166,2.76,AE_pos_238.9419_508
239.1545,55,0.150115693,-1.51,AE_pos_239.1545_55
239.9793,345,0.000478674,4.37,AE_pos_239.9793_345
240.0569,73,0.014074699,-2.76,AE_pos_240.0569_73
242.0444,515,0.041272046,2.22,AE_pos_242.0444_515
244.0434,54,0.142447889,1.54,AE_pos_244.0434_54
244.2257,91,0.127654588,1.61,AE_pos_244.2257_91
244.2256,515,0.122599976,1.63,AE_pos_244.2256_515
244.2628,69,0.891086146,-0.14,AE_pos_244.2628_69
245.0133,407,0.679868669,0.42,AE_pos_245.0133_407
245.059,132,5.48E-05,-5.44,AE_pos_245.059_132
245.9143,506,0.107871334,-1.7,AE_pos_245.9143_506
245.9955,119,0.009955016,2.92,AE_pos_245.9955_119
246.1311,203,0.374096676,0.91,AE_pos_246.1311_203
246.9451,490,0.43025794,0.81,AE_pos_246.9451_490
247.0562,355,1.70E-07,8.75,AE_pos_247.0562_355
247.5956,375,0.079516875,1.87,AE_pos_247.5956_375
248.097,379,0.077714067,1.89,AE_pos_248.097_379
249.1842,235,0.451413378,-0.77,AE_pos_249.1842_235
249.9123,446,0.008395542,3,AE_pos_249.9123_446
249.9917,474,0.976947321,-0.03,AE_pos_249.9917_474
250.9202,313,0.2446377,1.21,AE_pos_250.9202_313
250.9202,549,0.276623337,-1.13,AE_pos_250.9202_549
251.1848,510,0.657166892,-0.45,AE_pos_251.1848_510
251.8794,524,0.187511119,-1.38,AE_pos_251.8794_524
252.1865,181,0.660537169,0.45,AE_pos_252.1865_181
253.1784,256,0.066749021,-1.97,AE_pos_253.1784_256
253.9068,18,0.885034691,-0.15,AE_pos_253.9068_18
253.9066,481,0.46790142,0.74,AE_pos_253.9066_481
254.8745,527,0.008961251,-2.97,AE_pos_254.8745_527
254.9142,447,0.756359252,0.32,AE_pos_254.9142_447
255.0825,62,0.159624741,-1.47,AE_pos_255.0825_62
255.0831,436,0.919162868,0.1,AE_pos_255.0831_436
255.5814,376,0.006592577,3.12,AE_pos_255.5814_376
256.1102,256,0.015152307,-2.72,AE_pos_256.1102_256
256.1703,117,0.320863125,1.02,AE_pos_256.1703_117
256.2621,555,0.62017043,0.51,AE_pos_256.2621_555
256.6003,378,0.057714867,2.04,AE_pos_256.6003_378
257.9287,24,0.222928557,1.27,AE_pos_257.9287_24
258.8857,479,0.587914094,-0.55,AE_pos_258.8857_479
258.9753,160,0.079014978,-1.88,AE_pos_258.9753_160
260.0231,187,0.132060675,-1.59,AE_pos_260.0231_187
261.0356,348,0.00100787,4.01,AE_pos_261.0356_348
261.8866,445,0.849675385,0.19,AE_pos_261.8866_445
262.0244,193,0.566464191,0.59,AE_pos_262.0244_193
262.1019,531,0.20928587,1.31,AE_pos_262.1019_531
263.1451,39,0.525126163,-0.65,AE_pos_263.1451_39
265.0554,73,0.101751407,-1.74,AE_pos_265.0554_73
266.924,528,0.004055623,-3.35,AE_pos_266.924_528
267.0048,164,0.501765218,-0.69,AE_pos_267.0048_164
267.0637,9,0.185982494,1.38,AE_pos_267.0637_9
267.155,82,0.32015909,-1.03,AE_pos_267.155_82
268.0215,165,0.780422219,-0.28,AE_pos_268.0215_165
268.0619,459,0.922590892,-0.1,AE_pos_268.0619_459
269.0433,165,0.655865264,-0.45,AE_pos_269.0433_165
269.881,29,0.949641411,-0.06,AE_pos_269.881_29
270.3141,553,0.057182429,-2.05,AE_pos_270.3141_553
270.3142,104,0.016909312,2.67,AE_pos_270.3142_104
270.9767,101,3.27E-10,13.61,AE_pos_270.9767_101
271.0006,164,0.444260014,0.78,AE_pos_271.0006_164
271.0466,98,0.002334969,3.61,AE_pos_271.0466_98
271.8776,28,0.042804779,-2.2,AE_pos_271.8776_28
271.8996,527,0.006154468,-3.15,AE_pos_271.8996_527
271.9844,354,0.218441521,1.28,AE_pos_271.9844_354
274.0583,164,0.177112901,-1.41,AE_pos_274.0583_164
274.2732,141,0.137579279,1.56,AE_pos_274.2732_141
275.937,22,0.31765087,-1.03,AE_pos_275.937_22
277.0784,329,0.094490842,-1.78,AE_pos_277.0784_329
278.064,113,0.06033561,-2.02,AE_pos_278.064_113
278.104,140,5.07E-14,24.17,AE_pos_278.104_140
278.9149,506,0.536328712,0.63,AE_pos_278.9149_506
279.1584,90,0.083885206,-1.84,AE_pos_279.1584_90
279.1587,456,0.617236228,0.51,AE_pos_279.1587_456
280.0422,240,0.00026032,-4.66,AE_pos_280.0422_240
281.0256,155,1.29E-06,-7.49,AE_pos_281.0256_155
281.0537,60,0.489291992,-0.71,AE_pos_281.0537_60
281.0501,301,0.640637453,-0.48,AE_pos_281.0501_301
282.9086,28,0.777113606,0.29,AE_pos_282.9086_28
283.0172,272,0.0898852,1.81,AE_pos_283.0172_272
283.9048,27,0.484312137,-0.72,AE_pos_283.9048_27
284.0184,77,0.408798927,-0.85,AE_pos_284.0184_77
284.0496,167,0.002229054,3.63,AE_pos_284.0496_167
284.205,211,0.38520335,0.89,AE_pos_284.205_211
284.2057,544,0.054565695,-2.07,AE_pos_284.2057_544
284.2935,538,0.38077232,0.9,AE_pos_284.2935_538
285.1376,28,0.959734443,-0.05,AE_pos_285.1376_28
287.9564,353,0.247282847,1.2,AE_pos_287.9564_353
287.9657,430,0.914933633,-0.11,AE_pos_287.9657_430
287.9785,485,0.228503047,1.25,AE_pos_287.9785_485
289.0643,445,8.66E-06,6.41,AE_pos_289.0643_445
289.968,415,0.827409117,0.22,AE_pos_289.968_415
290.1027,404,0.000115286,-5.06,AE_pos_290.1027_404
292.1164,58,8.53E-05,-5.21,AE_pos_292.1164_58
293.1051,94,0.006752322,-3.11,AE_pos_293.1051_94
293.9873,400,0.967580895,-0.04,AE_pos_293.9873_400
294.9362,523,0.136243975,-1.57,AE_pos_294.9362_523
295.1557,59,0.217917848,-1.28,AE_pos_295.1557_59
295.9876,388,0.372899149,0.92,AE_pos_295.9876_388
297.0824,306,0.172625587,-1.43,AE_pos_297.0824_306
298.5694,295,6.51E-21,-65.88,AE_pos_298.5694_295
300.896,557,0.741847542,-0.34,AE_pos_300.896_557
301.0566,142,1.26E-05,-6.21,AE_pos_301.0566_142
302.0265,67,0.299299766,1.07,AE_pos_302.0265_67
304.0582,164,0.531722826,0.64,AE_pos_304.0582_164
304.0812,62,0.009499505,-2.95,AE_pos_304.0812_62
304.1745,155,0.315945833,-1.04,AE_pos_304.1745_155
311.014,164,0.34483005,-0.97,AE_pos_311.014_164
311.2181,63,0.085998274,-1.83,AE_pos_311.2181_63
311.9589,551,0.332194985,-1,AE_pos_311.9589_551
312.0021,161,0.157849085,-1.48,AE_pos_312.0021_161
312.0131,164,0.468765924,-0.74,AE_pos_312.0131_164
313.0506,264,0.000406997,4.45,AE_pos_313.0506_264
313.2329,95,0.020545584,-2.57,AE_pos_313.2329_95
315.0104,139,0.429158633,-0.81,AE_pos_315.0104_139
315.1529,113,0.031887537,-2.35,AE_pos_315.1529_113
317.0055,165,0.198362052,-1.34,AE_pos_317.0055_165
317.076,138,0.000112324,5.08,AE_pos_317.076_138
317.0925,68,0.338681817,-0.99,AE_pos_317.0925_68
319.0695,157,0.561633885,-0.59,AE_pos_319.0695_157
320.1223,384,0.313369244,-1.04,AE_pos_320.1223_384
321.0663,163,1.69E-05,6.05,AE_pos_321.0663_163
322.0847,163,0.481605676,-0.72,AE_pos_322.0847_163
322.1012,70,0.008216021,-3.02,AE_pos_322.1012_70
324.8386,527,0.725794526,-0.36,AE_pos_324.8386_527
325.0417,369,0.079846788,1.87,AE_pos_325.0417_369
325.2145,311,0.126595169,-1.61,AE_pos_325.2145_311
326.0566,295,9.08E-09,-10.82,AE_pos_326.0566_295
327.0107,83,0.847086948,-0.2,AE_pos_327.0107_83
329.2314,10,0.960274664,-0.05,AE_pos_329.2314_10
331.0012,218,0.900741152,-0.13,AE_pos_331.0012_218
331.001,537,0.149460172,-1.51,AE_pos_331.001_537
331.9138,291,0.143296819,1.54,AE_pos_331.9138_291
332.8498,527,0.002208569,-3.64,AE_pos_332.8498_527
332.931,530,0.202523326,-1.33,AE_pos_332.931_530
333.2019,78,0.076840846,-1.89,AE_pos_333.2019_78
333.2219,23,0.494327015,0.7,AE_pos_333.2219_23
334.0416,295,3.59E-20,-59.19,AE_pos_334.0416_295
334.8315,528,0.249448587,1.2,AE_pos_334.8315_528
334.8737,27,0.032158513,-2.35,AE_pos_334.8737_27
336.8712,28,0.15667503,-1.49,AE_pos_336.8712_28
336.9063,28,0.018858584,-2.61,AE_pos_336.9063_28
336.9207,564,0.800437496,0.26,AE_pos_336.9207_564
336.9936,160,0.045983804,2.16,AE_pos_336.9936_160
338.8685,28,0.026623407,-2.44,AE_pos_338.8685_28
340.0411,93,7.27E-11,-15.05,AE_pos_340.0411_93
340.2086,95,0.010869962,-2.88,AE_pos_340.2086_95
343.1846,223,0.110385762,-1.69,AE_pos_343.1846_223
343.283,190,0.484254469,-0.72,AE_pos_343.283_190
345.1054,425,0.842126104,-0.2,AE_pos_345.1054_425
346.0081,516,0.209073194,1.31,AE_pos_346.0081_516
347.9018,29,0.139477573,1.56,AE_pos_347.9018_29
349.0557,301,0.662573379,-0.44,AE_pos_349.0557_301
349.8556,527,0.000455564,-4.39,AE_pos_349.8556_527
349.8982,28,0.209662221,1.31,AE_pos_349.8982_28
350.0522,118,0.012332569,-2.82,AE_pos_350.0522_118
350.8939,28,0.919978225,0.1,AE_pos_350.8939_28
351.1765,140,0.028806868,2.4,AE_pos_351.1765_140
351.897,27,0.08537123,1.83,AE_pos_351.897_27
351.9973,472,0.718438602,-0.37,AE_pos_351.9973_472
352.2315,102,0.768274543,0.3,AE_pos_352.2315_102
354.0141,164,0.177424996,-1.41,AE_pos_354.0141_164
354.1183,572,0.311708912,-1.04,AE_pos_354.1183_572
354.2836,64,0.200408598,-1.34,AE_pos_354.2836_64
354.9296,487,0.039864755,2.24,AE_pos_354.9296_487
355.0609,44,9.69E-11,-14.76,AE_pos_355.0609_44
355.9309,489,0.13694954,1.57,AE_pos_355.9309_489
357.0734,179,0.00136526,-3.87,AE_pos_357.0734_179
357.2987,52,0.935040281,0.08,AE_pos_357.2987_52
357.2986,473,0.379232882,0.9,AE_pos_357.2986_473
358.0194,501,0.001297133,-3.89,AE_pos_358.0194_501
358.0833,542,0.011925697,2.84,AE_pos_358.0833_542
360.1577,41,0.156453214,-1.49,AE_pos_360.1577_41
362.0265,436,0.55332816,0.61,AE_pos_362.0265_436
362.304,529,0.431512553,-0.81,AE_pos_362.304_529
365.066,93,8.97E-09,-10.83,AE_pos_365.066_93
365.1342,105,0.251310236,-1.19,AE_pos_365.1342_105
366.1834,43,6.89E-07,-7.87,AE_pos_366.1834_43
366.2257,182,0.047845926,-2.14,AE_pos_366.2257_182
371.3142,112,0.779489796,0.28,AE_pos_371.3142_112
373.9097,533,0.551945492,-0.61,AE_pos_373.9097_533
378.9581,373,0.516617796,0.66,AE_pos_378.9581_373
381.6003,511,7.30E-09,-10.99,AE_pos_381.6003_511
382.1235,226,0.933771821,0.08,AE_pos_382.1235_226
383.9257,479,0.739257252,-0.34,AE_pos_383.9257_479
384.1137,284,0.000731923,4.16,AE_pos_384.1137_284
386.8505,521,0.228243664,1.25,AE_pos_386.8505_521
389.881,532,0.325547635,-1.01,AE_pos_389.881_532
391.6439,70,0.473835996,0.73,AE_pos_391.6439_70
391.8314,518,0.114293858,1.67,AE_pos_391.8314_518
393.0563,163,0.000608447,-4.25,AE_pos_393.0563_163
393.1502,78,0.549673502,0.61,AE_pos_393.1502_78
393.8702,527,0.002520828,-3.58,AE_pos_393.8702_527
394.2989,105,0.235543444,1.23,AE_pos_394.2989_105
398.0266,521,0.935193045,0.08,AE_pos_398.0266_521
398.2033,377,8.08E-05,5.24,AE_pos_398.2033_377
400.0113,378,0.000106114,-5.1,AE_pos_400.0113_378
400.1317,65,0.730826269,0.35,AE_pos_400.1317_65
401.25,85,0.953042423,0.06,AE_pos_401.25_85
402.2171,89,0.012545073,-2.81,AE_pos_402.2171_89
402.9924,354,0.636223299,0.48,AE_pos_402.9924_354
403.0108,379,0.001537752,-3.81,AE_pos_403.0108_379
403.1351,499,0.033787701,2.32,AE_pos_403.1351_499
403.1702,98,0.336556982,-0.99,AE_pos_403.1702_98
403.9881,353,0.429622204,-0.81,AE_pos_403.9881_353
404.2067,228,0.655052709,0.46,AE_pos_404.2067_228
409.0829,295,9.11E-11,-14.83,AE_pos_409.0829_295
410.0978,144,0.081776819,-1.86,AE_pos_410.0978_144
410.1251,174,0.916583043,-0.11,AE_pos_410.1251_174
412.0913,164,0.19689219,-1.35,AE_pos_412.0913_164
413.9976,517,0.062590182,2,AE_pos_413.9976_517
418.2183,377,0.005429424,3.21,AE_pos_418.2183_377
418.8751,526,0.002761381,-3.53,AE_pos_418.8751_526
419.3133,210,0.982890602,0.02,AE_pos_419.3133_210
419.3136,464,0.103426567,-1.73,AE_pos_419.3136_464
419.9868,368,0.836759608,-0.21,AE_pos_419.9868_368
424.1687,217,0.425320483,0.82,AE_pos_424.1687_217
425.1302,220,0.691497292,-0.4,AE_pos_425.1302_220
425.2851,92,0.617026976,0.51,AE_pos_425.2851_92
425.7912,528,0.001527193,-3.81,AE_pos_425.7912_528
427.376,206,0.679130518,-0.42,AE_pos_427.376_206
428.0342,493,0.013204729,2.79,AE_pos_428.0342_493
432.0923,165,0.562644437,0.59,AE_pos_432.0923_165
434.0735,165,0.924047246,0.1,AE_pos_434.0735_165
436.3408,137,0.000762621,4.14,AE_pos_436.3408_137
439.1989,374,0.002845503,3.52,AE_pos_439.1989_374
442.0516,164,0.397436568,-0.87,AE_pos_442.0516_164
442.3362,82,0.04030983,2.23,AE_pos_442.3362_82
442.8034,526,0.543351162,0.62,AE_pos_442.8034_526
444.1257,237,0.022885711,-2.52,AE_pos_444.1257_237
444.838,527,0.002937519,-3.5,AE_pos_444.838_527
449.2713,43,0.915748512,-0.11,AE_pos_449.2713_43
455.3021,122,0.285310508,1.11,AE_pos_455.3021_122
458.2517,378,8.53E-06,6.42,AE_pos_458.2517_378
461.2128,100,0.208624931,-1.31,AE_pos_461.2128_100
462.0035,552,0.555136912,-0.6,AE_pos_462.0035_552
465.1929,304,0.548152683,0.61,AE_pos_465.1929_304
470.0428,164,0.26873951,-1.15,AE_pos_470.0428_164
476.1,369,3.85E-05,-5.62,AE_pos_476.1_369
480.8323,468,0.452173362,-0.77,AE_pos_480.8323_468
481.2078,87,3.88E-09,11.48,AE_pos_481.2078_87
482.0149,94,1.48E-08,-10.45,AE_pos_482.0149_94
486.3627,77,0.964497243,-0.05,AE_pos_486.3627_77
495.845,526,0.068809071,-1.95,AE_pos_495.845_526
495.9712,165,0.072366841,-1.92,AE_pos_495.9712_165
500.753,527,0.016933955,-2.67,AE_pos_500.753_527
500.836,313,0.013116083,2.79,AE_pos_500.836_313
507.3128,43,0.44216509,-0.79,AE_pos_507.3128_43
510.0193,88,0.085424559,-1.83,AE_pos_510.0193_88
511.0949,111,2.61E-05,-5.82,AE_pos_511.0949_111
514.3185,77,0.19122906,-1.36,AE_pos_514.3185_77
521.8577,292,0.651658551,0.46,AE_pos_521.8577_292
521.858,529,0.098035716,1.76,AE_pos_521.858_529
523.8542,487,0.010240798,-2.91,AE_pos_523.8542_487
524.8526,312,0.019272759,2.6,AE_pos_524.8526_312
526.3564,138,0.364294025,-0.93,AE_pos_526.3564_138
527.8467,198,0.598218215,-0.54,AE_pos_527.8467_198
534.0141,48,0.168159584,1.44,AE_pos_534.0141_48
536.7774,526,0.023444743,-2.5,AE_pos_536.7774_526
537.1596,202,0.164961619,-1.46,AE_pos_537.1596_202
539.8061,527,1.56E-05,-6.09,AE_pos_539.8061_527
540.1633,158,0.388266404,-0.89,AE_pos_540.1633_158
540.771,527,0.002938312,-3.5,AE_pos_540.771_527
560.8719,46,8.99E-05,5.19,AE_pos_560.8719_46
570.3822,117,0.955827535,0.06,AE_pos_570.3822_117
584.9732,534,8.13E-05,-5.24,AE_pos_584.9732_534
602.1696,510,3.34E-09,-11.6,AE_pos_602.1696_510
604.426,35,0.310389729,-1.05,AE_pos_604.426_35
612.3011,377,0.400802592,-0.86,AE_pos_612.3011_377
614.4082,109,0.392453562,-0.88,AE_pos_614.4082_109
629.1771,40,0.634107163,0.49,AE_pos_629.1771_40
642.9799,45,0.000135423,-4.98,AE_pos_642.9799_45
647.4964,41,0.000364904,-4.5,AE_pos_647.4964_41
648.4356,39,0.81621285,0.24,AE_pos_648.4356_39
648.4512,35,0.988820066,0.01,AE_pos_648.4512_35
649.3373,38,0.918436758,-0.1,AE_pos_649.3373_38
650.0827,43,0.029221485,-2.39,AE_pos_650.0827_43
650.4148,35,0.57666459,-0.57,AE_pos_650.4148_35
664.9765,38,0.74339794,-0.33,AE_pos_664.9765_38
668.8684,47,0.060277297,2.02,AE_pos_668.8684_47
670.043,77,0.060051083,2.02,AE_pos_670.043_77
676.3518,39,0.546129961,0.62,AE_pos_676.3518_39
676.4794,59,0.634670029,-0.48,AE_pos_676.4794_59
676.8562,45,0.044839581,2.18,AE_pos_676.8562_45
677.0507,42,0.37539914,-0.91,AE_pos_677.0507_42
678.763,37,0.347813932,0.97,AE_pos_678.763_37
682.361,38,0.406019973,-0.85,AE_pos_682.361_38
682.8676,38,0.16245936,1.46,AE_pos_682.8676_38
684.0406,40,0.061150481,-2.01,AE_pos_684.0406_40
689.9308,37,0.931139973,-0.09,AE_pos_689.9308_37
690.9269,37,0.964144232,0.05,AE_pos_690.9269_37
693.361,39,0.0762203,1.9,AE_pos_693.361_39
695.1212,38,0.378328674,-0.91,AE_pos_695.1212_38
695.9217,40,0.641833101,-0.47,AE_pos_695.9217_40
696.1344,352,0.58525564,-0.56,AE_pos_696.1344_352
696.2756,38,0.045169523,2.17,AE_pos_696.2756_38
696.4735,39,0.125848591,-1.62,AE_pos_696.4735_39
697.4851,37,0.374743776,-0.91,AE_pos_697.4851_37
698.4408,39,0.999061835,0,AE_pos_698.4408_39
698.8478,43,0.874641613,0.16,AE_pos_698.8478_43
700.3581,38,0.013637473,2.77,AE_pos_700.3581_38
700.9514,38,0.994586446,0.01,AE_pos_700.9514_38
701.1501,38,0.16455337,1.46,AE_pos_701.1501_38
701.1869,40,0.807110431,-0.25,AE_pos_701.1869_40
703.3648,47,0.077264963,1.89,AE_pos_703.3648_47
703.7247,39,0.343341428,-0.98,AE_pos_703.7247_39
703.7882,37,0.477660715,0.73,AE_pos_703.7882_37
703.9376,38,0.945375607,-0.07,AE_pos_703.9376_38
703.987,39,0.083424083,1.85,AE_pos_703.987_39
704.2347,40,0.514033836,0.67,AE_pos_704.2347_40
704.784,38,0.407792462,-0.85,AE_pos_704.784_38
707.1566,38,0.787574362,0.27,AE_pos_707.1566_38
707.7869,39,0.617317221,0.51,AE_pos_707.7869_39
708.1845,38,0.608660687,0.52,AE_pos_708.1845_38
708.3597,38,0.044595674,2.18,AE_pos_708.3597_38
708.5353,39,0.301741246,-1.07,AE_pos_708.5353_39
708.8079,45,0.84448845,-0.2,AE_pos_708.8079_45
708.8822,38,0.003612343,-3.41,AE_pos_708.8822_38
710.5635,37,0.979691005,-0.03,AE_pos_710.5635_37
711.1919,39,0.00418784,-3.34,AE_pos_711.1919_39
711.8527,43,0.04103484,2.22,AE_pos_711.8527_43
711.9262,38,0.546993902,0.62,AE_pos_711.9262_38
712.2951,39,0.561102226,0.59,AE_pos_712.2951_39
712.7119,38,0.701044803,-0.39,AE_pos_712.7119_38
713.7726,38,0.28317134,1.11,AE_pos_713.7726_38
713.8744,40,0.412118551,-0.84,AE_pos_713.8744_40
713.9039,41,0.149449918,1.51,AE_pos_713.9039_41
714.087,40,0.445567095,-0.78,AE_pos_714.087_40
714.4748,38,0.011925921,2.84,AE_pos_714.4748_38
715.8043,38,0.245606436,-1.21,AE_pos_715.8043_38
716.3854,37,0.022542437,2.52,AE_pos_716.3854_37
717.154,37,0.880008673,0.15,AE_pos_717.154_37
717.8899,39,0.518465601,-0.66,AE_pos_717.8899_39
718.6357,39,0.717983873,-0.37,AE_pos_718.6357_39
720.0716,41,0.74367284,-0.33,AE_pos_720.0716_41
720.7742,36,0.827685574,0.22,AE_pos_720.7742_36
720.8181,38,0.204148397,1.32,AE_pos_720.8181_38
720.8883,39,0.071270283,1.93,AE_pos_720.8883_39
721.6305,37,0.030231748,-2.38,AE_pos_721.6305_37
722.6644,37,0.798673106,-0.26,AE_pos_722.6644_37
722.8051,39,0.764653181,0.3,AE_pos_722.8051_39
723.5902,38,0.792170726,-0.27,AE_pos_723.5902_38
724.1476,38,0.6686505,0.44,AE_pos_724.1476_38
725.7093,39,0.079666628,-1.87,AE_pos_725.7093_39
726.726,39,0.634912402,0.48,AE_pos_726.726_39
728.2348,37,0.749019697,0.33,AE_pos_728.2348_37
728.4886,36,0.17591638,-1.42,AE_pos_728.4886_36
728.5146,39,0.814532339,0.24,AE_pos_728.5146_39
730.1506,41,0.269198747,1.14,AE_pos_730.1506_41
734.1078,40,0.932098004,0.09,AE_pos_734.1078_40
734.888,39,0.097805686,1.76,AE_pos_734.888_39
735.971,45,0.226699626,1.26,AE_pos_735.971_45
737.5646,37,0.357118619,-0.95,AE_pos_737.5646_37
741.6458,39,0.781549789,0.28,AE_pos_741.6458_39
742.5268,37,0.688478853,0.41,AE_pos_742.5268_37
742.5523,39,0.824713102,-0.23,AE_pos_742.5523_39
743.2587,40,0.652850454,0.46,AE_pos_743.2587_40
747.3044,39,0.298742872,1.07,AE_pos_747.3044_39
749.3445,37,0.880987864,0.15,AE_pos_749.3445_37
749.6158,41,0.400439994,0.86,AE_pos_749.6158_41
756.1255,39,0.942475846,-0.07,AE_pos_756.1255_39
762.2736,358,0.909989673,0.11,AE_pos_762.2736_358
771.0354,352,0.010372432,-2.9,AE_pos_771.0354_352
780.4421,39,0.573472345,0.57,AE_pos_780.4421_39
780.8086,41,0.30643807,1.06,AE_pos_780.8086_41
782.2095,39,0.88764205,-0.14,AE_pos_782.2095_39
803.8461,303,7.53E-05,-5.28,AE_pos_803.8461_303
1624.768,72,0.310791838,1.05,AE_pos_1624.768_72
1624.867,52,0.208465891,1.31,AE_pos_1624.867_52
1625.301,48,0.236043486,1.23,AE_pos_1625.301_48
1625.436,49,0.168867364,1.44,AE_pos_1625.436_49
1641.631,58,0.998969462,0,AE_pos_1641.631_58
1641.767,190,0.597509445,-0.54,AE_pos_1641.767_190
1641.966,116,0.911867426,0.11,AE_pos_1641.966_116
1642.203,49,0.104975178,1.72,AE_pos_1642.203_49
1647.6,76,0.276310012,-1.13,AE_pos_1647.6_76
1647.761,66,0.698924758,0.39,AE_pos_1647.761_66
1659.756,41,0.407699077,0.85,AE_pos_1659.756_41
88.1115,534,0.713550903,0.37,AE_pos_88.1115_534
88.9653,428,0.935933783,-0.08,AE_pos_88.9653_428
89.0591,489,0.246386369,1.2,AE_pos_89.0591_489
89.4618,347,0.748497781,-0.33,AE_pos_89.4618_347
89.9393,32,0.283622717,-1.11,AE_pos_89.9393_32
90.0079,97,0.221316873,-1.27,AE_pos_90.0079_97
97.0352,26,0.743971874,0.33,AE_pos_97.0352_26
99.0329,528,0.787041907,0.27,AE_pos_99.0329_528
104.008,32,0.613445203,-0.52,AE_pos_104.008_32
107.0305,338,0.33224219,1,AE_pos_107.0305_338
110.9508,24,0.922294163,-0.1,AE_pos_110.9508_24
112.9553,474,0.592468756,0.55,AE_pos_112.9553_474
118.0379,97,0.061870621,-2.01,AE_pos_118.0379_97
119.0183,158,0.232258743,-1.24,AE_pos_119.0183_158
123.9543,238,0.592988816,-0.55,AE_pos_123.9543_238
124.5308,384,0.26496863,1.16,AE_pos_124.5308_384
126.9715,381,0.591947784,0.55,AE_pos_126.9715_381
129.0658,46,0.088398038,1.81,AE_pos_129.0658_46
129.9337,527,0.998527424,0,AE_pos_129.9337_527
132.003,464,0.697464751,0.4,AE_pos_132.003_464
133.5352,360,0.144198334,1.54,AE_pos_133.5352_360
133.972,24,0.083949224,-1.84,AE_pos_133.972_24
134.0344,516,0.9859016,-0.02,AE_pos_134.0344_516
134.1169,513,0.317797685,1.03,AE_pos_134.1169_513
137.9979,404,0.87079945,0.17,AE_pos_137.9979_404
138.0743,50,0.008071193,-3.02,AE_pos_138.0743_50
138.0906,539,0.268431243,-1.15,AE_pos_138.0906_539
139.111,545,0.201469038,-1.33,AE_pos_139.111_545
139.1113,342,0.801262018,-0.26,AE_pos_139.1113_342
140.9611,488,0.43878157,-0.79,AE_pos_140.9611_488
140.9851,417,0.44262392,-0.79,AE_pos_140.9851_417
141.0902,81,0.031092176,2.36,AE_pos_141.0902_81
141.9202,547,0.501704104,0.69,AE_pos_141.9202_547
142.1585,77,0.623440294,0.5,AE_pos_142.1585_77
142.9471,520,0.587541843,-0.55,AE_pos_142.9471_520
143.0028,528,0.172811973,-1.43,AE_pos_143.0028_528
145.1216,191,0.733500359,-0.35,AE_pos_145.1216_191
149.8903,541,0.066557708,1.97,AE_pos_149.8903_541
150.0909,112,0.394428202,-0.88,AE_pos_150.0909_112
150.9947,163,0.011982719,-2.83,AE_pos_150.9947_163
152.0158,507,0.118363465,1.65,AE_pos_152.0158_507
153.1026,506,0.29300126,1.09,AE_pos_153.1026_506
153.1266,509,0.630847257,-0.49,AE_pos_153.1266_509
153.1381,153,0.170071275,1.44,AE_pos_153.1381_153
153.1381,517,0.070691256,-1.94,AE_pos_153.1381_517
154.1219,504,0.859137877,-0.18,AE_pos_154.1219_504
156.0496,183,0.864783622,0.17,AE_pos_156.0496_183
156.9722,95,0.126215794,-1.61,AE_pos_156.9722_95
